month,day_of_month,day_of_week,op_unique_carrier,tail_num,dest,dep_delay,crs_elapsed_time,distance,crs_dep_m,dep_time_m,crs_arr_m,sch_dep,sch_arr,taxi_out,is_delayed,id
11,7,4,B6,N990JL,LAX,-1,374,2475,1360,1359,114,24,30,33,0,2222
11,7,4,B6,N368JB,ORH,-2,59,150,1370,1368,1429,24,30,33,0,2223
11,7,4,B6,N266JB,ROC,-10,78,264,1380,1370,18,24,30,35,0,2224
11,7,4,B6,N179JB,BUF,-3,83,301,1375,1372,18,24,30,38,0,2225
11,7,4,B6,N374JB,BOS,-1,68,187,1375,1374,3,24,30,39,0,2226
11,7,4,B6,N974JT,BQN,0,223,1576,1439,1439,282,19,19,30,0,2227
11,8,5,B6,N638JB,FLL,-7,181,1069,301,294,482,0,4,16,0,2228
11,8,5,B6,N955JB,SJU,-2,222,1598,301,299,583,0,4,13,0,2229
11,8,5,B6,N621JB,CHS,-1,124,636,324,323,448,10,23,30,0,2230
11,8,5,B6,N967JT,LAX,-6,371,2475,340,334,531,10,23,20,0,2231
11,8,5,B6,N996JL,MCO,-9,168,944,345,336,513,10,23,20,0,2232
11,8,5,AA,N928NN,ORD,-6,170,740,359,353,469,10,23,17,0,2233
11,8,5,B6,N274JB,BUF,-11,80,301,365,354,445,10,23,14,0,2234
11,8,5,AA,N107NN,LAX,-4,388,2475,360,356,568,10,23,17,0,2235
11,8,5,B6,N523JB,LGB,-7,368,2465,365,358,553,10,23,19,0,2236
11,8,5,DL,N6708D,ATL,3,140,760,360,363,500,17,20,18,0,2237
11,8,5,AA,N864NN,MIA,-4,194,1089,375,371,569,17,20,17,0,2238
11,8,5,B6,N934JB,LAS,-8,343,2248,381,373,544,17,20,18,0,2239
11,8,5,AA,N156UW,CLT,-1,134,541,380,379,514,17,20,22,0,2240
11,8,5,AA,N896NN,DCA,-8,88,213,391,383,479,17,20,19,0,2241
11,8,5,AA,N198AA,DFW,-5,252,1391,400,395,592,17,20,17,0,2242
11,8,5,B6,N637JB,MSY,0,204,1182,400,400,544,17,20,14,0,2243
11,8,5,B6,N946JL,SFO,-7,388,2586,410,403,618,17,20,12,0,2244
11,8,5,B6,N535JB,ATL,-10,154,760,418,408,572,17,20,13,0,2245
11,8,5,DL,N339NB,BOS,-8,80,187,420,412,500,17,20,12,0,2246
11,8,5,B6,N284JB,SYR,-8,73,209,420,412,493,17,20,21,0,2247
11,8,5,AA,N101NN,SFO,-5,401,2586,420,415,641,17,20,23,0,2248
11,8,5,B6,N991JT,SAV,-2,143,718,419,417,562,17,20,19,0,2249
11,8,5,DL,N874DN,SLC,-3,328,1990,420,417,628,17,20,20,0,2250
11,8,5,AS,N253AK,PDX,-6,385,2454,425,419,630,17,20,34,0,2251
11,8,5,DL,N711ZX,SFO,-1,397,2586,420,419,637,17,20,16,0,2252
11,8,5,DL,N899AT,MSP,1,194,1029,419,420,553,36,27,40,0,2253
11,8,5,DL,N172DN,LAX,0,375,2475,420,420,615,36,27,29,0,2254
11,8,5,AA,N824NN,MIA,0,194,1089,420,420,614,36,27,22,0,2255
11,8,5,AS,N459AS,SFO,0,407,2586,420,420,647,36,27,31,0,2256
11,8,5,B6,N969JT,LAX,-4,379,2475,425,421,624,36,27,25,0,2257
11,8,5,OO,N290SY,ORD,1,174,740,420,421,534,36,27,33,0,2258
11,8,5,B6,N354JB,BOS,-5,73,187,427,422,500,36,27,30,0,2259
11,8,5,DL,N721TW,SEA,-1,381,2422,425,424,626,36,27,21,0,2260
11,8,5,B6,N353JB,ROC,13,82,264,422,435,504,36,27,22,0,2261
11,8,5,B6,N526JL,TPA,-6,180,1005,447,441,627,36,27,20,0,2262
11,8,5,B6,N505JB,RSW,-8,193,1074,449,441,642,36,27,23,0,2263
11,8,5,B6,N657JB,JAX,-6,153,828,451,445,604,36,27,20,0,2264
11,8,5,AS,N435AS,SEA,-4,387,2422,450,446,657,36,27,23,0,2265
11,8,5,AS,N927VA,LAX,2,390,2475,450,452,660,36,27,24,0,2266
11,8,5,9E,N919XJ,PIT,0,106,340,454,454,560,36,27,25,0,2267
11,8,5,B6,N337JB,ORD,-3,163,740,467,464,570,36,27,29,0,2268
11,8,5,AA,N981AN,ORD,-6,174,740,471,465,585,36,27,19,0,2269
11,8,5,AA,N111ZM,LAX,-9,380,2475,480,471,680,36,27,17,0,2270
11,8,5,DL,N928AT,CLT,-3,141,541,475,472,616,36,27,12,0,2271
11,8,5,MQ,N846AE,ORF,-12,86,290,485,473,571,36,27,16,0,2272
11,8,5,9E,N691CA,BUF,-4,92,301,479,475,571,36,27,16,0,2273
11,8,5,DL,N360NW,FLL,-4,178,1069,480,476,658,36,27,15,0,2274
11,8,5,B6,N368JB,BUF,-4,84,301,480,476,564,36,27,18,0,2275
11,8,5,B6,N516JB,FLL,-1,187,1069,480,479,667,36,27,22,0,2276
11,8,5,9E,N980EV,ROC,0,95,264,479,479,574,36,27,33,0,2277
11,8,5,9E,N325PQ,RDU,-6,110,427,485,479,595,36,27,19,0,2278
11,8,5,DL,N347NW,MIA,-6,192,1089,485,479,677,36,27,20,0,2279
11,8,5,DL,N820DN,DEN,-5,279,1626,485,480,644,52,21,16,0,2280
11,8,5,DL,N713TW,LAS,-5,354,2248,485,480,659,52,21,25,0,2281
11,8,5,B6,N266JB,RDU,-8,104,427,488,480,592,52,21,15,0,2282
11,8,5,B6,N986JB,LAX,0,376,2475,480,480,676,52,21,32,0,2283
11,8,5,DL,N102DU,IAH,1,253,1417,480,481,673,52,21,34,0,2284
11,8,5,DL,N338NB,MSY,3,204,1182,479,482,623,52,21,24,0,2285
11,8,5,DL,N905DN,PDX,-3,395,2454,485,482,700,52,21,26,0,2286
11,8,5,DL,N848DN,SJU,-3,234,1598,485,482,779,52,21,25,0,2287
11,8,5,DL,N906AT,TPA,-2,180,1005,485,483,665,52,21,38,0,2288
11,8,5,DL,N709TW,SAN,-2,377,2446,485,483,682,52,21,18,0,2289
11,8,5,AA,N195UW,CLT,-2,138,541,485,483,623,52,21,26,0,2290
11,8,5,DL,N919DU,PHX,-1,334,2153,485,484,699,52,21,20,0,2291
11,8,5,DL,N366DX,MCO,0,176,944,485,485,661,52,21,32,0,2292
11,8,5,9E,N302PQ,CLE,-4,122,425,491,487,613,52,21,35,0,2293
11,8,5,B6,N279JB,BTV,32,75,266,455,487,530,52,21,29,1,2294
11,8,5,AA,N821NN,MIA,-2,196,1089,490,488,686,52,21,23,0,2295
11,8,5,DL,N393DA,SJC,-2,399,2569,495,493,714,52,21,25,0,2296
11,8,5,DL,N704X,SFO,-2,405,2586,495,493,720,52,21,27,0,2297
11,8,5,B6,N623JB,AUS,-2,254,1521,502,500,696,52,21,23,0,2298
11,8,5,DL,N190DN,LAX,0,385,2475,500,500,705,52,21,25,0,2299
11,8,5,AA,N183AN,LAS,-8,358,2248,509,501,687,52,21,25,0,2300
11,8,5,B6,N592JB,SLC,-3,321,1990,505,502,706,52,21,21,0,2301
11,8,5,9E,N176PQ,DFW,-4,265,1391,510,506,715,52,21,20,0,2302
11,8,5,DL,N104DU,JAX,-2,163,828,510,508,673,52,21,23,0,2303
11,8,5,DL,N665DN,ATL,-1,155,760,510,509,665,52,21,20,0,2304
11,8,5,9E,N905XJ,DCA,-5,87,213,515,510,602,52,21,22,0,2305
11,8,5,B6,N979JT,LAX,-2,379,2475,515,513,714,52,21,23,0,2306
11,8,5,9E,N832AY,BWI,-3,81,184,520,517,601,52,21,27,0,2307
11,8,5,B6,N962JT,SAN,7,376,2446,510,517,706,52,21,21,0,2308
11,8,5,OO,N291SY,BNA,0,164,765,520,520,624,52,21,27,0,2309
11,8,5,DL,N945AT,CHS,-1,140,636,523,522,663,52,21,19,0,2310
11,8,5,B6,N984JB,SEA,-1,382,2422,525,524,727,52,21,16,0,2311
11,8,5,9E,N937XJ,IAD,-4,82,228,535,531,617,52,21,18,0,2312
11,8,5,B6,N635JB,PBI,1,181,1028,540,541,721,34,20,19,0,2313
11,8,5,9E,N606LR,SAV,-7,145,718,550,543,695,34,20,18,0,2314
11,8,5,9E,N147PQ,BOS,-3,80,187,550,547,630,34,20,15,0,2315
11,8,5,AA,N117AN,LAX,-7,383,2475,555,548,758,34,20,15,0,2316
11,8,5,DL,N325US,AUS,-3,257,1521,555,552,752,34,20,24,0,2317
11,8,5,B6,N556JB,MCO,-2,176,944,560,558,736,34,20,22,0,2318
11,8,5,B6,N517JB,SJU,9,232,1598,550,559,842,34,20,22,0,2319
11,8,5,B6,N746JB,SRQ,-9,184,1041,568,559,752,34,20,26,0,2320
11,8,5,B6,N988JT,SFO,-3,397,2586,562,559,779,34,20,24,0,2321
11,8,5,9E,N927EV,PWM,-6,77,273,570,564,647,34,20,27,0,2322
11,8,5,9E,N676CA,DTW,-4,128,509,569,565,697,34,20,21,0,2323
11,8,5,AS,N478AS,SFO,-3,407,2586,570,567,797,34,20,28,0,2324
11,8,5,9E,N294PQ,ORD,-9,167,740,580,571,687,34,20,20,0,2325
11,8,5,AS,N274AK,SEA,12,387,2422,560,572,767,34,20,26,0,2326
11,8,5,AS,N283VA,SJC,-3,402,2569,575,572,797,34,20,33,0,2327
11,8,5,YX,N202JQ,CMH,-4,115,483,580,576,695,34,20,20,0,2328
11,8,5,DL,N723TW,SFO,-2,400,2586,580,578,800,34,20,21,0,2329
11,8,5,9E,N132EV,IND,-3,142,665,585,582,727,34,20,18,0,2330
11,8,5,B6,N2002J,FLL,-5,188,1069,590,585,778,34,20,18,0,2331
11,8,5,B6,N274JB,BUF,-8,85,301,599,591,684,34,20,18,0,2332
11,8,5,HA,N378HA,HNL,-7,675,4983,600,593,975,34,20,19,0,2333
11,8,5,OO,N283SY,RIC,-1,98,288,597,596,695,34,20,14,0,2334
11,8,5,DL,N175DN,LAX,4,380,2475,595,599,795,34,20,16,0,2335
11,8,5,9E,N686BR,ORF,25,88,290,580,605,668,18,22,15,1,2336
11,8,5,MQ,N833AE,CLE,-7,116,425,629,622,745,18,22,17,0,2337
11,8,5,9E,N292PQ,BOS,8,76,187,629,637,705,18,22,16,0,2338
11,8,5,B6,N942JB,LAX,33,376,2475,608,641,804,18,22,19,1,2339
11,8,5,B6,N712JB,BUR,9,376,2465,637,646,833,18,22,18,0,2340
11,8,5,9E,N8783E,SYR,-7,80,209,660,653,740,18,22,17,0,2341
11,8,5,B6,N613JB,MCO,-6,175,944,660,654,835,18,22,15,0,2342
11,8,5,AA,N113AN,LAX,-6,378,2475,660,654,858,18,22,14,0,2343
11,8,5,DL,N873DN,LAS,2,344,2248,659,661,823,30,21,15,0,2344
11,8,5,YX,N821MD,DCA,-3,75,213,665,662,740,30,21,16,0,2345
11,8,5,DL,N933AT,MSP,-5,187,1029,669,664,796,30,21,13,0,2346
11,8,5,AA,N802NN,PHX,13,346,2153,651,664,877,30,21,17,0,2347
11,8,5,DL,N869DN,SLC,-2,319,1990,670,668,869,30,21,20,0,2348
11,8,5,DL,N876DN,SEA,-3,384,2422,675,672,879,30,21,17,0,2349
11,8,5,AA,N966AN,MIA,9,193,1089,665,674,858,30,21,16,0,2350
11,8,5,DL,N376DN,MCO,-4,170,944,685,681,855,30,21,13,0,2351
11,8,5,DL,N334DN,FLL,-1,183,1069,689,688,872,30,21,36,0,2352
11,8,5,AS,N457AS,LAX,-1,390,2475,690,689,900,30,21,24,0,2353
11,8,5,DL,N333NW,MIA,0,184,1089,689,689,873,30,21,17,0,2354
11,8,5,B6,N958JB,FLL,0,188,1069,690,690,878,30,21,22,0,2355
11,8,5,AS,N280AK,SFO,1,407,2586,690,691,917,30,21,40,0,2356
11,8,5,DL,N350NA,ATL,-2,151,760,700,698,851,30,21,10,0,2357
11,8,5,OO,N287SY,BUF,-1,93,301,700,699,793,30,21,20,0,2358
11,8,5,DL,N327NW,TPA,-9,168,1005,708,699,876,30,21,16,0,2359
11,8,5,B6,N374JB,PBI,10,181,1028,689,699,870,30,21,15,0,2360
11,8,5,DL,N929DZ,SJU,-6,223,1598,705,699,988,30,21,20,0,2361
11,8,5,DL,N951AT,CLT,-3,135,541,705,702,840,30,21,20,0,2362
11,8,5,DL,N176DN,LAX,-3,378,2475,705,702,903,30,21,25,0,2363
11,8,5,9E,N308PQ,RDU,-2,107,427,705,703,812,30,21,26,0,2364
11,8,5,DL,N722TW,SFO,18,396,2586,685,703,901,30,21,31,1,2365
11,8,5,YX,N438YX,DCA,-9,80,213,713,704,793,30,21,26,0,2366
11,8,5,AA,N106NN,SFO,47,394,2586,660,707,874,30,21,30,1,2367
11,8,5,B6,N981JT,LAX,-9,373,2475,720,711,913,30,21,22,0,2368
11,8,5,B6,N947JB,SFO,58,393,2586,659,717,872,30,21,35,1,2369
11,8,5,9E,N912XJ,CLE,-3,116,425,740,737,856,21,25,22,0,2370
11,8,5,AA,N103NN,LAX,-9,380,2475,750,741,950,21,25,16,0,2371
11,8,5,YX,N204JQ,BOS,-5,84,187,749,744,833,21,25,17,0,2372
11,8,5,AA,N176UW,CLT,2,122,541,743,745,865,21,25,17,0,2373
11,8,5,9E,N980EV,BTV,-7,80,266,755,748,835,21,25,31,0,2374
11,8,5,9E,N937XJ,DCA,-5,83,213,770,765,853,21,25,12,0,2375
11,8,5,DL,N108DQ,DTW,-5,123,509,779,774,902,21,25,12,0,2376
11,8,5,B6,N266JB,BOS,-5,69,187,780,775,849,21,25,16,0,2377
11,8,5,9E,N905XJ,ORD,0,167,740,780,780,887,27,43,12,0,2378
11,8,5,9E,N302PQ,RDU,-7,113,427,787,780,900,27,43,25,0,2379
11,8,5,AS,N293AK,LAX,-3,390,2475,785,782,995,27,43,15,0,2380
11,8,5,B6,N506JB,IAH,0,250,1417,786,786,976,27,43,20,0,2381
11,8,5,B6,N279JB,BOS,110,70,187,677,787,747,27,43,21,1,2382
11,8,5,AA,N388AA,MIA,44,192,1089,749,793,941,27,43,39,1,2383
11,8,5,AA,N838NN,PHX,-3,345,2153,810,807,1035,27,43,20,0,2384
11,8,5,DL,N351NW,AUS,-5,257,1521,815,810,1012,27,43,27,0,2385
11,8,5,9E,N927EV,IAD,-3,82,228,815,812,897,27,43,33,0,2386
11,8,5,AA,N855NN,CLT,2,129,541,811,813,940,27,43,30,0,2387
11,8,5,DL,N928AT,CHS,-6,134,636,820,814,954,27,43,28,0,2388
11,8,5,OO,N290SY,BUF,5,90,301,810,815,900,27,43,29,0,2389
11,8,5,B6,N535JB,FLL,0,187,1069,824,824,1011,27,43,22,0,2390
11,8,5,DL,N177DN,LAX,-6,374,2475,830,824,1024,27,43,29,0,2391
11,8,5,9E,N686BR,BWI,-7,75,184,835,828,910,27,43,19,0,2392
11,8,5,9E,N147PQ,DFW,22,252,1391,810,832,1002,27,43,19,1,2393
11,8,5,DL,N910DU,DEN,-6,275,1626,845,839,1000,27,43,20,0,2394
11,8,5,MQ,N661JA,BNA,0,162,765,840,840,942,30,35,21,0,2395
11,8,5,B6,N804JB,CHS,-9,131,636,856,847,987,30,35,15,0,2396
11,8,5,B6,N537JT,TPA,-6,179,1005,856,850,1035,30,35,17,0,2397
11,8,5,DL,N340NW,ATL,22,150,760,833,855,983,30,35,30,1,2398
11,8,5,B6,N2016J,BTV,126,72,266,730,856,802,30,35,19,1,2399
11,8,5,B6,N368JB,ROC,131,77,264,725,856,802,30,35,14,1,2400
11,8,5,B6,N991JT,LAX,-3,375,2475,869,866,1064,30,35,17,0,2401
11,8,5,AA,N115NN,LAX,-4,378,2475,870,866,1068,30,35,20,0,2402
11,8,5,MQ,N842AE,PIT,-9,103,340,883,874,986,30,35,14,0,2403
11,8,5,B6,N637JB,PBI,6,180,1028,869,875,1049,30,35,14,0,2404
11,8,5,B6,N657JB,JAX,-1,151,828,877,876,1028,30,35,19,0,2405
11,8,5,9E,N292PQ,CLE,-5,124,425,882,877,1006,30,35,19,0,2406
11,8,5,B6,N955JB,SJU,0,228,1598,877,877,1165,30,35,14,0,2407
11,8,5,AA,N908NN,DFW,-2,252,1391,883,881,1075,30,35,18,0,2408
11,8,5,B6,N337JB,SAV,-6,141,718,888,882,1029,30,35,14,0,2409
11,8,5,B6,N603JB,ATL,-2,156,760,885,883,1041,30,35,14,0,2410
11,8,5,9E,N8894A,BTV,-8,90,266,895,887,985,30,35,25,0,2411
11,8,5,9E,N228PQ,SAV,-5,146,718,893,888,1039,30,35,17,0,2412
11,8,5,B6,N187JB,BUF,-1,84,301,889,888,973,30,35,13,0,2413
11,8,5,DL,N994AT,CLT,-5,141,541,895,890,1036,30,35,19,0,2414
11,8,5,9E,N8891A,ORF,-5,94,290,895,890,989,30,35,14,0,2415
11,8,5,YX,N202JQ,CMH,-4,122,483,895,891,1017,30,35,11,0,2416
11,8,5,DL,N104DU,IAH,-3,250,1417,895,892,1085,30,35,22,0,2417
11,8,5,9E,N8783E,RIC,-10,99,288,905,895,1004,30,35,20,0,2418
11,8,5,DL,N945AT,JAX,1,163,828,895,896,1058,30,35,20,0,2419
11,8,5,OO,N262SY,PIT,-2,113,340,899,897,1012,30,35,13,0,2420
11,8,5,B6,N524JB,MSY,0,211,1182,899,899,1050,30,35,18,0,2421
11,8,5,DL,N837DN,LAS,4,353,2248,899,903,1072,27,37,18,0,2422
11,8,5,DL,N360NW,MIA,-3,190,1089,921,918,1111,27,37,14,0,2423
11,8,5,9E,N606LR,DCA,-9,101,213,929,920,1030,27,37,18,0,2424
11,8,5,MQ,N806AE,IND,-3,153,665,924,921,1077,27,37,11,0,2425
11,8,5,DL,N342NB,BOS,4,83,187,917,921,1000,27,37,16,0,2426
11,8,5,B6,N505JB,SJU,-4,233,1598,929,925,1222,27,37,20,0,2427
11,8,5,B6,N943JT,SFO,-5,404,2586,930,925,1154,27,37,15,0,2428
11,8,5,YX,N127HQ,CMH,-4,119,483,929,925,1048,27,37,12,0,2429
11,8,5,DL,N181DN,LAX,-4,383,2475,930,926,1133,27,37,17,0,2430
11,8,5,MQ,N809AE,ORF,-3,90,290,930,927,1020,27,37,19,0,2431
11,8,5,OO,N274SY,BNA,-1,170,765,929,928,1039,27,37,16,0,2432
11,8,5,AA,N767AJ,MIA,-2,197,1089,930,928,1127,27,37,19,0,2433
11,8,5,DL,N366DX,MCO,5,180,944,929,934,1109,27,37,16,0,2434
11,8,5,B6,N183JB,BOS,1,75,187,936,937,1011,27,37,14,0,2435
11,8,5,9E,N132EV,IND,-3,149,665,945,942,1094,27,37,9,0,2436
11,8,5,DL,N906AT,TPA,-6,183,1005,950,944,1133,27,37,9,0,2437
11,8,5,DL,N857DZ,ATL,49,159,760,899,948,1058,27,37,11,1,2438
11,8,5,B6,N982JB,LAX,-8,381,2475,960,952,1161,27,37,12,0,2439
11,8,5,OO,N287SY,ORD,-5,183,740,960,955,1083,27,37,15,0,2440
11,8,5,MQ,N928AE,BWI,-2,78,184,959,957,1037,27,37,15,0,2441
11,8,5,AA,N972AN,LAS,-1,363,2248,959,958,1142,27,37,15,0,2442
11,8,5,DL,N703TW,SEA,5,392,2422,955,960,1167,33,36,11,0,2443
11,8,5,DL,N712TW,SLC,3,325,1990,960,963,1165,33,36,16,0,2444
11,8,5,DL,N705TW,SFO,9,408,2586,955,964,1183,33,36,11,0,2445
11,8,5,9E,N313PQ,ROC,0,91,264,965,965,1056,33,36,14,0,2446
11,8,5,DL,N317US,FLL,11,193,1069,958,969,1151,33,36,22,0,2447
11,8,5,AA,N951NN,CLT,-5,132,541,979,974,1111,33,36,13,0,2448
11,8,5,B6,N965JT,MCO,-1,176,944,978,977,1154,33,36,14,0,2449
11,8,5,MQ,N857AE,RDU,-6,116,427,986,980,1102,33,36,18,0,2450
11,8,5,AA,N109NN,SFO,3,407,2586,980,983,1207,33,36,16,0,2451
11,8,5,DL,N334NB,MSY,25,208,1182,960,985,1108,33,36,11,1,2452
11,8,5,B6,N996JL,FLL,-4,187,1069,990,986,1177,33,36,40,0,2453
11,8,5,AA,N982VJ,PHX,1,346,2153,985,986,1211,33,36,18,0,2454
11,8,5,MQ,N821AE,CVG,-5,141,589,995,990,1136,33,36,18,0,2455
11,8,5,9E,N933XJ,BUF,-3,104,301,997,994,1101,33,36,17,0,2456
11,8,5,B6,N993JE,SAN,16,365,2446,990,1006,1175,33,36,14,1,2457
11,8,5,AS,N267AK,LAX,-9,400,2475,1020,1011,1240,33,36,41,0,2458
11,8,5,DL,N917DU,ATL,-3,156,760,1015,1012,1171,33,36,12,0,2459
11,8,5,9E,N937XJ,BOS,-6,89,187,1019,1013,1108,33,36,21,0,2460
11,8,5,DL,N373DA,SAN,-2,371,2446,1015,1013,1206,33,36,30,0,2461
11,8,5,9E,N919XJ,SYR,-5,90,209,1019,1014,1109,33,36,22,0,2462
11,8,5,AA,N110AN,LAX,-6,384,2475,1020,1014,1224,33,36,13,0,2463
11,8,5,B6,N516JB,TPA,-4,183,1005,1020,1016,1203,33,36,16,0,2464
11,8,5,AA,N943AN,CLT,-4,134,541,1021,1017,1155,33,36,14,0,2465
11,8,5,B6,N351JB,BOS,-3,71,187,1020,1017,1091,33,36,18,0,2466
11,8,5,DL,N185DN,LAX,3,382,2475,1015,1018,1217,33,36,22,0,2467
11,8,5,DL,N706TW,SFO,-5,404,2586,1035,1030,1259,32,28,16,0,2468
11,8,5,9E,N912XJ,DTW,-6,137,509,1040,1034,1177,32,28,20,0,2469
11,8,5,B6,N976JT,LAX,-6,374,2475,1040,1034,1234,32,28,16,0,2470
11,8,5,B6,N746JB,LGB,-7,372,2465,1055,1048,1247,32,28,13,0,2471
11,8,5,AS,N557AS,SFO,54,410,2586,995,1049,1225,32,28,25,1,2472
11,8,5,DL,N819DN,LAS,2,360,2248,1049,1051,1229,32,28,11,0,2473
11,8,5,B6,N779JB,BUR,61,377,2465,990,1051,1187,32,28,13,1,2474
11,8,5,9E,N927EV,PWM,46,85,273,1008,1054,1093,32,28,29,1,2475
11,8,5,B6,N994JL,SMF,7,379,2521,1052,1059,1251,32,28,16,0,2476
11,8,5,AA,N102NN,SFO,-5,403,2586,1065,1060,1288,32,28,17,0,2477
11,8,5,9E,N309PQ,RDU,-4,116,427,1065,1061,1181,32,28,23,0,2478
11,8,5,9E,N176PQ,IAD,4,87,228,1060,1064,1147,32,28,19,0,2479
11,8,5,DL,N102DU,MSP,48,195,1029,1020,1068,1155,32,28,25,1,2480
11,8,5,B6,N952JB,MCO,1,176,944,1069,1070,1245,32,28,15,0,2481
11,8,5,B6,N990JL,SEA,-5,382,2422,1077,1072,1279,32,28,23,0,2482
11,8,5,B6,N623JB,ONT,-2,370,2429,1080,1078,1270,32,28,12,0,2483
11,8,5,B6,N284JB,ORD,119,173,740,959,1078,1072,32,28,18,1,2484
11,8,5,B6,N630JB,RSW,68,192,1074,1019,1087,1211,39,34,15,1,2485
11,8,5,DL,N834DN,PDX,12,394,2454,1076,1088,1290,39,34,22,0,2486
11,8,5,9E,N302PQ,IND,-5,147,665,1095,1090,1242,39,34,13,0,2487
11,8,5,DL,N848DN,PHX,-2,344,2153,1095,1093,1319,39,34,14,0,2488
11,8,5,B6,N2016J,RDU,67,105,427,1026,1093,1131,39,34,17,1,2489
11,8,5,OO,N290SY,BNA,0,157,765,1095,1095,1192,39,34,18,0,2490
11,8,5,DL,N183DN,LAX,8,380,2475,1090,1098,1290,39,34,19,0,2491
11,8,5,B6,N521JB,PSP,-11,362,2378,1110,1099,1292,39,34,20,0,2492
11,8,5,DL,N345NW,SAT,-1,262,1587,1105,1104,1307,39,34,23,0,2493
11,8,5,AA,N851NN,SAT,-3,275,1587,1109,1106,1324,39,34,19,0,2494
11,8,5,AA,N108NN,LAX,-3,390,2475,1109,1106,1319,39,34,16,0,2495
11,8,5,B6,N265JB,BUF,-5,90,301,1115,1110,1205,39,34,21,0,2496
11,8,5,B6,N659JB,SJC,31,392,2569,1080,1111,1292,39,34,19,1,2497
11,8,5,DL,N885DN,SEA,0,396,2422,1119,1119,1335,39,34,15,0,2498
11,8,5,B6,N2002J,FLL,-2,188,1069,1130,1128,1318,39,34,20,0,2499
11,8,5,9E,N311PQ,CVG,-7,140,589,1135,1128,1275,39,34,24,0,2500
11,8,5,DL,N312US,AUS,6,256,1521,1125,1131,1321,39,34,14,0,2501
11,8,5,DL,N120DU,DFW,34,256,1391,1100,1134,1296,39,34,28,1,2502
11,8,5,B6,N806JB,OAK,-5,392,2576,1139,1134,1351,39,34,21,0,2503
11,8,5,DL,N891DN,ATL,10,157,760,1125,1135,1282,39,34,23,0,2504
11,8,5,AS,N930VA,SEA,17,391,2422,1120,1137,1331,39,34,33,1,2505
11,8,5,DL,N881DN,SJU,-2,234,1598,1139,1137,1433,39,34,19,0,2506
11,8,5,B6,N368JB,SYR,12,76,209,1139,1151,1215,40,26,20,0,2507
11,8,5,DL,N325US,MIA,-6,194,1089,1165,1159,1359,40,26,23,0,2508
11,8,5,MQ,N809AE,ORF,-8,94,290,1169,1161,1263,40,26,14,0,2509
11,8,5,DL,N339NB,MSP,-5,196,1029,1169,1164,1305,40,26,19,0,2510
11,8,5,DL,N947AT,DTW,-4,133,509,1169,1165,1302,40,26,22,0,2511
11,8,5,DL,N366NW,MSY,-3,209,1182,1169,1166,1318,40,26,13,0,2512
11,8,5,DL,N870DN,SLC,2,329,1990,1167,1169,1376,40,26,31,0,2513
11,8,5,B6,N907JB,LAS,-5,353,2248,1176,1171,1349,40,26,14,0,2514
11,8,5,DL,N6712B,SAN,-1,383,2446,1175,1174,1378,40,26,25,0,2515
11,8,5,9E,N8894A,BWI,119,81,184,1055,1174,1136,40,26,27,1,2516
11,8,5,B6,N519JB,SLC,-5,327,1990,1182,1177,1389,40,26,20,0,2517
11,8,5,DL,N333NW,TPA,12,179,1005,1165,1177,1344,40,26,29,0,2518
11,8,5,DL,N928AT,CLT,-8,152,541,1185,1177,1337,40,26,15,0,2519
11,8,5,B6,N985JT,LAX,-2,387,2475,1180,1178,1387,40,26,17,0,2520
11,8,5,DL,N343NB,BOS,8,89,187,1170,1178,1259,40,26,19,0,2521
11,8,5,DL,N376DN,FLL,4,197,1069,1175,1179,1372,40,26,26,0,2522
11,8,5,B6,N980JT,SFO,3,409,2586,1180,1183,1409,40,26,21,0,2523
11,8,5,DL,N372DA,DEN,2,289,1626,1185,1187,1354,40,26,23,0,2524
11,8,5,DL,N334DN,MCO,14,177,944,1175,1189,1352,40,26,29,0,2525
11,8,5,MQ,N853AE,BNA,-9,165,765,1199,1190,1304,40,26,18,0,2526
11,8,5,9E,N905XJ,CLE,24,125,425,1169,1193,1294,40,26,26,1,2527
11,8,5,AA,N107NN,LAX,-7,394,2475,1200,1193,1414,40,26,19,0,2528
11,8,5,DL,N727TW,SFO,-6,416,2586,1199,1193,1435,40,26,29,0,2529
11,8,5,B6,N589JB,ABQ,-6,307,1826,1200,1194,1387,40,26,20,0,2530
11,8,5,9E,N292PQ,JAX,-4,171,828,1199,1195,1370,40,26,22,0,2531
11,8,5,OO,N262SY,ORD,0,180,740,1195,1195,1315,40,26,26,0,2532
11,8,5,B6,N618JB,PHX,-7,347,2153,1203,1196,1430,40,26,20,0,2533
11,8,5,YX,N202JQ,CMH,-9,128,483,1220,1211,1348,30,43,14,0,2534
11,8,5,9E,N606LR,RIC,1,117,288,1210,1211,1327,30,43,30,0,2535
11,8,5,B6,N975JT,DEN,0,275,1626,1214,1214,1369,30,43,28,0,2536
11,8,5,B6,N337JB,JAX,-7,157,828,1230,1223,1387,30,43,14,0,2537
11,8,5,AA,N112AN,LAX,-5,391,2475,1230,1225,1,30,43,17,0,2538
11,8,5,9E,N313PQ,CHS,-4,146,636,1229,1225,1375,30,43,14,0,2539
11,8,5,DL,N919DU,LAS,3,364,2248,1229,1232,1413,30,43,14,0,2540
11,8,5,DL,N994AT,DCA,-3,89,213,1254,1251,1343,30,43,11,0,2541
